column00,Unnamed: 0,TermName,StudentID,StudentDateOfBirth,StudentGender,Grade,Subject,Course,TestName,TestID,TestStartDate,TestStartTime,TestDurationMinutes,TestRITScore,TestStandardError,TestPercentile,AchievementQuintile,PercentCorrect,RapidGuessingPercentage,LexileScore,LexileMin,LexileMax,Goal1Name,Goal1RitScore,Goal1Adjective,Goal2Name,Goal2RitScore,Goal2Adjective,Goal3Name,Goal3RitScore,Goal3Adjective,Goal4Name,Goal4RitScore,Goal4Adjective,Goal5Name,Goal5RitScore,Goal5Adjective,TestStartDateTime,Year,ClassOf,Season
2690,2690,Winter 2022-2023,1332519,2007-10-17,F,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,828722185,2023-01-31,09:09:09,63,244,3.46,78.0,HiAvg,45,0.0,,,,Operations and Algebraic Thinking,241,HiAvg,The Real and Complex Number Systems,251,High,Geometry,251,High,Statistics and Probability,234.0,Avg,,,,2023-01-31 09:09:09,2022-2023,2026,Winter
2693,2693,Winter 2022-2023,1332521,2007-11-23,F,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829154033,2023-01-31,09:01:12,44,204,3.18,11.0,Low,51,0.0,,,,Operations and Algebraic Thinking,206,Low,The Real and Complex Number Systems,206,Low,Geometry,204,Low,Statistics and Probability,199.0,Low,,,,2023-01-31 09:01:12,2022-2023,2026,Winter
2696,2696,Winter 2022-2023,1332522,2006-12-05,F,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829154160,2023-01-31,09:03:59,55,229,3.2,46.0,Avg,54,0.0,,,,Operations and Algebraic Thinking,222,LoAvg,The Real and Complex Number Systems,240,HiAvg,Geometry,229,Avg,Statistics and Probability,225.0,LoAvg,,,,2023-01-31 09:03:59,2022-2023,2025,Winter
2699,2699,Winter 2022-2023,1332523,2007-02-06,M,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829154579,2023-01-31,08:59:02,95,265,3.3,95.0,High,48,0.0,,,,Operations and Algebraic Thinking,263,High,The Real and Complex Number Systems,266,High,Geometry,267,High,Statistics and Probability,264.0,High,,,,2023-01-31 08:59:02,2022-2023,2025,Winter
2702,2702,Winter 2022-2023,1335413,2007-10-09,F,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829154361,2023-01-31,08:57:22,57,227,3.28,47.0,Avg,51,2.439,,,,Operations and Algebraic Thinking,233,Avg,The Real and Complex Number Systems,216,LoAvg,Geometry,225,Avg,Statistics and Probability,233.0,Avg,,,,2023-01-31 08:57:22,2022-2023,2026,Winter
2705,2705,Winter 2022-2023,191948,2006-01-24,M,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829154177,2023-01-31,08:58:15,35,238,3.57,63.0,HiAvg,43,0.0,,,,Operations and Algebraic Thinking,244,HiAvg,The Real and Complex Number Systems,238,HiAvg,Geometry,240,HiAvg,Statistics and Probability,231.0,Avg,,,,2023-01-31 08:58:15,2022-2023,2025,Winter
2708,2708,Winter 2022-2023,325837,2006-03-16,F,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829154414,2023-01-31,08:54:23,45,241,3.37,64.0,HiAvg,48,0.0,,,,Operations and Algebraic Thinking,249,HiAvg,The Real and Complex Number Systems,227,LoAvg,Geometry,253,High,Statistics and Probability,239.0,Avg,,,,2023-01-31 08:54:23,2022-2023,2024,Winter
2711,2711,Winter 2022-2023,884239,2005-06-15,F,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829154618,2023-01-31,09:06:28,50,257,3.28,87.0,High,48,0.0,,,,Operations and Algebraic Thinking,258,High,The Real and Complex Number Systems,249,HiAvg,Geometry,261,High,Statistics and Probability,263.0,High,,,,2023-01-31 09:06:28,2022-2023,2024,Winter
2714,2714,Winter 2022-2023,931399,2006-03-02,F,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829154285,2023-01-31,09:06:30,48,237,3.26,57.0,Avg,53,0.0,,,,Operations and Algebraic Thinking,245,HiAvg,The Real and Complex Number Systems,237,Avg,Geometry,233,Avg,Statistics and Probability,232.0,Avg,,,,2023-01-31 09:06:30,2022-2023,2024,Winter
2717,2717,Winter 2022-2023,969768,2005-05-10,M,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,829154495,2023-01-31,09:06:33,35,193,3.2,3.0,Low,49,0.0,,,,Operations and Algebraic Thinking,182,Low,The Real and Complex Number Systems,205,Low,Geometry,202,Low,Statistics and Probability,185.0,Low,,,,2023-01-31 09:06:33,2022-2023,2024,Winter
2721,2721,Spring 2022-2023,1200447,2006-02-02,M,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,841676848,2023-04-26,08:54:47,58,262,3.24,92.0,High,55,0.0,,,,Operations and Algebraic Thinking,258,High,The Real and Complex Number Systems,253,High,Geometry,270,High,Statistics and Probability,265.0,High,,,,2023-04-26 08:54:47,2022-2023,2025,Spring
2724,2724,Spring 2022-2023,1201006,2007-06-20,M,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,841676647,2023-04-26,08:57:38,61,246,3.26,78.0,HiAvg,42,0.0,,,,Operations and Algebraic Thinking,250,High,The Real and Complex Number Systems,221,LoAvg,Geometry,260,High,Statistics and Probability,257.0,High,,,,2023-04-26 08:57:38,2022-2023,2026,Spring
2727,2727,Spring 2022-2023,1202412,2007-11-01,F,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,841676940,2023-04-26,08:58:18,27,220,3.14,31.0,LoAvg,49,0.0,,,,Operations and Algebraic Thinking,214,LoAvg,The Real and Complex Number Systems,226,Avg,Geometry,219,LoAvg,Statistics and Probability,221.0,LoAvg,,,,2023-04-26 08:58:18,2022-2023,2026,Spring
2730,2730,Spring 2022-2023,1203436,2006-10-29,F,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,841676902,2023-04-26,08:54:46,37,242,3.15,67.0,HiAvg,49,0.0,,,,Operations and Algebraic Thinking,248,HiAvg,The Real and Complex Number Systems,250,HiAvg,Geometry,234,Avg,Statistics and Probability,239.0,HiAvg,,,,2023-04-26 08:54:46,2022-2023,2025,Spring
2733,2733,Spring 2022-2023,1206097,2006-01-21,M,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,841676844,2023-04-26,08:58:30,42,244,3.2,67.0,HiAvg,51,4.6512,,,,Operations and Algebraic Thinking,243,HiAvg,The Real and Complex Number Systems,242,HiAvg,Geometry,242,HiAvg,Statistics and Probability,249.0,HiAvg,,,,2023-04-26 08:58:30,2022-2023,2024,Spring
2736,2736,Spring 2022-2023,1207949,2006-08-29,F,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,841677178,2023-04-26,08:58:15,67,246,3.28,74.0,HiAvg,56,0.0,,,,Operations and Algebraic Thinking,240,HiAvg,The Real and Complex Number Systems,247,HiAvg,Geometry,241,HiAvg,Statistics and Probability,255.0,High,,,,2023-04-26 08:58:15,2022-2023,2025,Spring
2739,2739,Spring 2022-2023,1208784,2006-07-31,F,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,841676926,2023-04-26,10:52:33,65,247,3.33,72.0,HiAvg,45,2.381,,,,Operations and Algebraic Thinking,245,HiAvg,The Real and Complex Number Systems,242,HiAvg,Geometry,263,High,Statistics and Probability,238.0,Avg,,,,2023-04-26 10:52:33,2022-2023,2024,Spring
2742,2742,Spring 2022-2023,1208797,2006-06-14,M,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,841677063,2023-04-26,08:58:40,49,230,3.22,42.0,Avg,53,0.0,,,,Operations and Algebraic Thinking,236,Avg,The Real and Complex Number Systems,231,Avg,Geometry,227,LoAvg,Statistics and Probability,225.0,LoAvg,,,,2023-04-26 08:58:40,2022-2023,2024,Spring
2745,2745,Spring 2022-2023,1208799,2006-06-08,F,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,841676938,2023-04-26,08:58:30,44,227,3.14,37.0,LoAvg,51,0.0,,,,Operations and Algebraic Thinking,224,LoAvg,The Real and Complex Number Systems,221,LoAvg,Geometry,235,Avg,Statistics and Probability,227.0,LoAvg,,,,2023-04-26 08:58:30,2022-2023,2024,Spring
2748,2748,Spring 2022-2023,1208801,2006-01-02,F,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,841049735,2023-04-26,08:58:27,104,279,3.24,98.0,High,54,0.0,,,,Operations and Algebraic Thinking,284,High,The Real and Complex Number Systems,282,High,Geometry,277,High,Statistics and Probability,274.0,High,,,,2023-04-26 08:58:27,2022-2023,2024,Spring
2751,2751,Spring 2022-2023,1208829,2007-04-06,F,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,841676682,2023-04-26,08:55:44,41,245,3.15,72.0,HiAvg,47,0.0,,,,Operations and Algebraic Thinking,250,HiAvg,The Real and Complex Number Systems,242,HiAvg,Geometry,246,HiAvg,Statistics and Probability,239.0,HiAvg,,,,2023-04-26 08:55:44,2022-2023,2025,Spring
2754,2754,Spring 2022-2023,1208833,2007-01-25,M,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,841676799,2023-04-26,08:55:41,80,253,3.16,83.0,High,53,0.0,,,,Operations and Algebraic Thinking,261,High,The Real and Complex Number Systems,246,HiAvg,Geometry,247,HiAvg,Statistics and Probability,259.0,High,,,,2023-04-26 08:55:41,2022-2023,2025,Spring
2757,2757,Spring 2022-2023,1208840,2006-04-19,M,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,841677317,2023-04-26,08:56:05,52,249,3.11,78.0,HiAvg,51,0.0,,,,Operations and Algebraic Thinking,250,HiAvg,The Real and Complex Number Systems,245,HiAvg,Geometry,253,High,Statistics and Probability,247.0,HiAvg,,,,2023-04-26 08:56:05,2022-2023,2025,Spring
2760,2760,Spring 2022-2023,1208848,2006-03-23,M,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,841676742,2023-04-26,08:55:58,53,266,3.28,94.0,High,56,4.6512,,,,Operations and Algebraic Thinking,250,HiAvg,The Real and Complex Number Systems,267,High,Geometry,271,High,Statistics and Probability,276.0,High,,,,2023-04-26 08:55:58,2022-2023,2025,Spring
2763,2763,Spring 2022-2023,1209288,2007-05-31,F,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,841677256,2023-04-26,08:58:02,36,219,3.16,26.0,LoAvg,51,0.0,,,,Operations and Algebraic Thinking,216,LoAvg,The Real and Complex Number Systems,219,LoAvg,Geometry,225,LoAvg,Statistics and Probability,214.0,Low,,,,2023-04-26 08:58:02,2022-2023,2025,Spring
2766,2766,Spring 2022-2023,1209648,2007-09-05,M,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,841049954,2023-04-26,08:55:46,99,271,3.22,97.0,High,55,0.0,,,,Operations and Algebraic Thinking,264,High,The Real and Complex Number Systems,273,High,Geometry,272,High,Statistics and Probability,275.0,High,,,,2023-04-26 08:55:46,2022-2023,2025,Spring
2769,2769,Spring 2022-2023,1209657,2007-05-12,F,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,841676901,2023-04-26,08:57:50,52,235,3.2,55.0,Avg,56,2.3256,,,,Operations and Algebraic Thinking,246,HiAvg,The Real and Complex Number Systems,232,Avg,Geometry,236,Avg,Statistics and Probability,227.0,LoAvg,,,,2023-04-26 08:57:50,2022-2023,2025,Spring
2772,2772,Spring 2022-2023,1211467,2007-03-15,F,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,841049875,2023-04-27,09:32:13,41,230,3.19,45.0,Avg,51,0.0,,,,Operations and Algebraic Thinking,232,Avg,The Real and Complex Number Systems,224,LoAvg,Geometry,240,HiAvg,Statistics and Probability,225.0,LoAvg,,,,2023-04-27 09:32:13,2022-2023,2025,Spring
2775,2775,Spring 2022-2023,1211739,2006-12-22,F,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,841676644,2023-04-26,08:57:03,45,230,3.13,45.0,Avg,49,6.9767,,,,Operations and Algebraic Thinking,229,Avg,The Real and Complex Number Systems,227,LoAvg,Geometry,238,Avg,Statistics and Probability,226.0,LoAvg,,,,2023-04-26 08:57:03,2022-2023,2025,Spring
2778,2778,Spring 2022-2023,1212709,2006-04-18,F,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,841676672,2023-04-26,08:58:29,56,252,3.2,79.0,HiAvg,51,0.0,,,,Operations and Algebraic Thinking,244,HiAvg,The Real and Complex Number Systems,252,HiAvg,Geometry,258,High,Statistics and Probability,252.0,HiAvg,,,,2023-04-26 08:58:29,2022-2023,2024,Spring
2781,2781,Spring 2022-2023,1219381,2008-05-30,M,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,841677229,2023-04-26,08:54:31,56,265,3.23,95.0,High,52,0.0,,,,Operations and Algebraic Thinking,277,High,The Real and Complex Number Systems,254,High,Geometry,266,High,Statistics and Probability,261.0,High,,,,2023-04-26 08:54:31,2022-2023,2026,Spring
2784,2784,Spring 2022-2023,1219951,2007-05-23,M,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,841677139,2023-04-26,08:58:15,68,249,3.42,82.0,High,43,0.0,,,,Operations and Algebraic Thinking,262,High,The Real and Complex Number Systems,264,High,Geometry,231,Avg,Statistics and Probability,245.0,HiAvg,,,,2023-04-26 08:58:15,2022-2023,2026,Spring
2787,2787,Spring 2022-2023,1221819,2008-07-25,F,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,841676776,2023-04-26,08:55:41,68,255,3.18,89.0,High,49,0.0,,,,Operations and Algebraic Thinking,260,High,The Real and Complex Number Systems,256,High,Geometry,247,HiAvg,Statistics and Probability,257.0,High,,,,2023-04-26 08:55:41,2022-2023,2026,Spring
2790,2790,Spring 2022-2023,1221822,2008-02-19,F,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,841677071,2023-04-26,08:58:20,48,224,3.2,39.0,LoAvg,51,0.0,,,,Operations and Algebraic Thinking,226,Avg,The Real and Complex Number Systems,225,Avg,Geometry,222,LoAvg,Statistics and Probability,224.0,LoAvg,,,,2023-04-26 08:58:20,2022-2023,2026,Spring
2793,2793,Spring 2022-2023,1221823,2007-07-05,M,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,841677133,2023-04-26,09:00:13,68,258,3.33,91.0,High,43,0.0,,,,Operations and Algebraic Thinking,268,High,The Real and Complex Number Systems,253,High,Geometry,246,HiAvg,Statistics and Probability,265.0,High,,,,2023-04-26 09:00:13,2022-2023,2026,Spring
2796,2796,Spring 2022-2023,1221824,2008-02-19,F,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,841677020,2023-04-26,08:58:37,66,246,3.2,78.0,HiAvg,51,0.0,,,,Operations and Algebraic Thinking,244,HiAvg,The Real and Complex Number Systems,253,High,Geometry,244,HiAvg,Statistics and Probability,242.0,HiAvg,,,,2023-04-26 08:58:37,2022-2023,2026,Spring
2799,2799,Spring 2022-2023,1221825,2007-10-18,F,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,841677162,2023-04-26,09:11:27,45,247,3.2,79.0,HiAvg,51,0.0,,,,Operations and Algebraic Thinking,245,HiAvg,The Real and Complex Number Systems,239,HiAvg,Geometry,254,High,Statistics and Probability,249.0,High,,,,2023-04-26 09:11:27,2022-2023,2026,Spring
2802,2802,Spring 2022-2023,1221826,2007-08-07,M,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,841677109,2023-04-26,08:54:20,54,244,3.28,75.0,HiAvg,47,0.0,,,,Operations and Algebraic Thinking,247,HiAvg,The Real and Complex Number Systems,241,HiAvg,Geometry,244,HiAvg,Statistics and Probability,245.0,HiAvg,,,,2023-04-26 08:54:20,2022-2023,2026,Spring
2805,2805,Spring 2022-2023,1221827,2007-12-21,M,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,841677291,2023-04-26,08:58:18,53,249,3.26,82.0,High,53,0.0,,,,Operations and Algebraic Thinking,266,High,The Real and Complex Number Systems,247,HiAvg,Geometry,243,HiAvg,Statistics and Probability,238.0,HiAvg,,,,2023-04-26 08:58:18,2022-2023,2026,Spring
2808,2808,Spring 2022-2023,1221828,2007-12-21,M,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,841677136,2023-04-26,08:54:29,35,229,3.13,48.0,Avg,49,0.0,,,,Operations and Algebraic Thinking,225,Avg,The Real and Complex Number Systems,235,Avg,Geometry,218,LoAvg,Statistics and Probability,238.0,HiAvg,,,,2023-04-26 08:54:29,2022-2023,2026,Spring
2811,2811,Spring 2022-2023,1221829,2007-09-21,M,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,841677208,2023-04-26,08:54:39,51,250,3.17,83.0,High,53,0.0,,,,Operations and Algebraic Thinking,259,High,The Real and Complex Number Systems,248,HiAvg,Geometry,243,HiAvg,Statistics and Probability,251.0,High,,,,2023-04-26 08:54:39,2022-2023,2026,Spring
2814,2814,Spring 2022-2023,1221830,2007-11-19,F,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,841677104,2023-04-26,08:58:20,68,223,3.19,37.0,LoAvg,51,0.0,,,,Operations and Algebraic Thinking,216,LoAvg,The Real and Complex Number Systems,218,LoAvg,Geometry,227,Avg,Statistics and Probability,229.0,Avg,,,,2023-04-26 08:58:20,2022-2023,2026,Spring
2817,2817,Spring 2022-2023,1221834,2007-03-06,F,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,841677174,2023-04-26,08:54:50,37,256,3.24,87.0,High,51,0.0,,,,Operations and Algebraic Thinking,250,HiAvg,The Real and Complex Number Systems,256,High,Geometry,268,High,Statistics and Probability,250.0,HiAvg,,,,2023-04-26 08:54:50,2022-2023,2025,Spring
2820,2820,Spring 2022-2023,1221836,2007-02-13,F,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,841676656,2023-04-26,08:55:44,45,247,3.12,75.0,HiAvg,51,0.0,,,,Operations and Algebraic Thinking,250,HiAvg,The Real and Complex Number Systems,254,High,Geometry,241,HiAvg,Statistics and Probability,245.0,HiAvg,,,,2023-04-26 08:55:44,2022-2023,2025,Spring
2823,2823,Spring 2022-2023,1221837,2006-10-25,F,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,841049616,2023-04-26,08:55:49,83,259,3.23,89.0,High,56,0.0,,,,Operations and Algebraic Thinking,251,HiAvg,The Real and Complex Number Systems,258,High,Geometry,270,High,Statistics and Probability,254.0,High,,,,2023-04-26 08:55:49,2022-2023,2025,Spring
2826,2826,Spring 2022-2023,1221838,2007-02-14,F,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,841676793,2023-04-26,08:55:51,65,252,3.33,82.0,High,42,0.0,,,,Operations and Algebraic Thinking,257,High,The Real and Complex Number Systems,259,High,Geometry,249,HiAvg,Statistics and Probability,245.0,HiAvg,,,,2023-04-26 08:55:51,2022-2023,2025,Spring
2829,2829,Spring 2022-2023,1221840,2007-08-30,F,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,841677247,2023-04-26,08:55:46,40,220,3.17,28.0,LoAvg,53,0.0,,,,Operations and Algebraic Thinking,222,LoAvg,The Real and Complex Number Systems,215,LoAvg,Geometry,216,LoAvg,Statistics and Probability,225.0,LoAvg,,,,2023-04-26 08:55:46,2022-2023,2025,Spring
2832,2832,Spring 2022-2023,1221842,2006-01-10,F,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,841676787,2023-04-26,09:09:29,86,273,3.25,96.0,High,48,0.0,,,,Operations and Algebraic Thinking,283,High,The Real and Complex Number Systems,262,High,Geometry,271,High,Statistics and Probability,274.0,High,,,,2023-04-26 09:09:29,2022-2023,2024,Spring
2835,2835,Spring 2022-2023,1223425,2008-04-22,M,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,841676740,2023-04-26,08:58:17,51,250,3.23,83.0,High,51,0.0,,,,Operations and Algebraic Thinking,253,High,The Real and Complex Number Systems,250,High,Geometry,256,High,Statistics and Probability,243.0,HiAvg,,,,2023-04-26 08:58:17,2022-2023,2026,Spring
2838,2838,Spring 2022-2023,1224828,2007-04-29,M,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,841677362,2023-04-26,08:54:37,73,281,3.32,99.0,High,53,0.0,,,,Operations and Algebraic Thinking,281,High,The Real and Complex Number Systems,284,High,Geometry,281,High,Statistics and Probability,276.0,High,,,,2023-04-26 08:54:37,2022-2023,2025,Spring
2841,2841,Spring 2022-2023,1225957,2008-05-02,M,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,841676917,2023-04-26,08:58:34,37,223,3.18,37.0,LoAvg,49,0.0,,,,Operations and Algebraic Thinking,216,LoAvg,The Real and Complex Number Systems,232,Avg,Geometry,223,LoAvg,Statistics and Probability,220.0,LoAvg,,,,2023-04-26 08:58:34,2022-2023,2026,Spring
2844,2844,Spring 2022-2023,1226140,2008-09-26,M,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,841677156,2023-04-26,08:54:18,60,251,3.39,84.0,High,58,0.0,,,,Operations and Algebraic Thinking,259,High,The Real and Complex Number Systems,249,High,Geometry,248,HiAvg,Statistics and Probability,247.0,HiAvg,,,,2023-04-26 08:54:18,2022-2023,2026,Spring
2847,2847,Spring 2022-2023,1226462,2006-07-26,M,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,841677221,2023-04-26,08:58:29,42,246,3.28,71.0,HiAvg,53,0.0,,,,Operations and Algebraic Thinking,247,HiAvg,The Real and Complex Number Systems,238,Avg,Geometry,252,HiAvg,Statistics and Probability,246.0,HiAvg,,,,2023-04-26 08:58:29,2022-2023,2024,Spring
2850,2850,Spring 2022-2023,1229206,2008-09-19,F,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,841676963,2023-04-26,08:54:16,67,236,3.24,61.0,HiAvg,51,0.0,,,,Operations and Algebraic Thinking,236,HiAvg,The Real and Complex Number Systems,225,Avg,Geometry,248,HiAvg,Statistics and Probability,234.0,Avg,,,,2023-04-26 08:54:16,2022-2023,2026,Spring
2853,2853,Spring 2022-2023,1230265,2007-10-29,F,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,841677307,2023-04-26,08:58:12,35,239,3.15,67.0,HiAvg,51,0.0,,,,Operations and Algebraic Thinking,235,Avg,The Real and Complex Number Systems,236,HiAvg,Geometry,240,HiAvg,Statistics and Probability,243.0,HiAvg,,,,2023-04-26 08:58:12,2022-2023,2026,Spring
2856,2856,Spring 2022-2023,1232073,2006-10-26,F,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,841676657,2023-04-26,08:55:02,48,232,3.11,49.0,Avg,51,0.0,,,,Operations and Algebraic Thinking,221,LoAvg,The Real and Complex Number Systems,228,Avg,Geometry,239,HiAvg,Statistics and Probability,241.0,HiAvg,,,,2023-04-26 08:55:02,2022-2023,2025,Spring
2859,2859,Spring 2022-2023,1242389,2008-03-18,F,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,841677227,2023-04-26,08:58:37,58,239,3.2,67.0,HiAvg,49,0.0,,,,Operations and Algebraic Thinking,250,High,The Real and Complex Number Systems,245,HiAvg,Geometry,226,Avg,Statistics and Probability,238.0,HiAvg,,,,2023-04-26 08:58:37,2022-2023,2026,Spring
2862,2862,Spring 2022-2023,1242395,2007-08-01,F,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,841677045,2023-04-26,08:58:24,56,221,3.21,33.0,LoAvg,49,0.0,,,,Operations and Algebraic Thinking,218,LoAvg,The Real and Complex Number Systems,220,LoAvg,Geometry,220,LoAvg,Statistics and Probability,227.0,Avg,,,,2023-04-26 08:58:24,2022-2023,2026,Spring
2865,2865,Spring 2022-2023,1242396,2007-08-01,F,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,841677230,2023-04-26,08:52:10,41,224,3.19,39.0,LoAvg,47,0.0,,,,Operations and Algebraic Thinking,235,Avg,The Real and Complex Number Systems,220,LoAvg,Geometry,208,Low,Statistics and Probability,229.0,Avg,,,,2023-04-26 08:52:10,2022-2023,2026,Spring
2868,2868,Spring 2022-2023,1242606,2008-06-09,F,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,841676690,2023-04-26,08:58:40,24,221,3.18,33.0,LoAvg,53,0.0,,,,Operations and Algebraic Thinking,216,LoAvg,The Real and Complex Number Systems,231,Avg,Geometry,217,LoAvg,Statistics and Probability,219.0,LoAvg,,,,2023-04-26 08:58:40,2022-2023,2026,Spring
2871,2871,Spring 2022-2023,1242614,2007-11-19,M,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,841676889,2023-04-26,08:58:14,34,262,3.24,94.0,High,50,2.381,,,,Operations and Algebraic Thinking,262,High,The Real and Complex Number Systems,272,High,Geometry,252,High,Statistics and Probability,263.0,High,,,,2023-04-26 08:58:14,2022-2023,2026,Spring
